Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"311305 - Basic Physics - First Year First Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 311305 - Basic Physics question banks, model answers, and study materials for First Year First Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/311305-basic-physics.html",,"311305 - Basic Physics, First Year First Semester, First Year, MSBTE, K-Scheme"
"311303 - Communication Skills (English) - First Year First Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 311303 - Communication Skills (English) question banks, model answers, and study materials for First Year First Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/311303-communication-skills-english.html",,"311303 - Communication Skills (English), First Year First Semester, First Year, MSBTE, K-Scheme"
"311305 - Basic Chemistry - First Year First Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 311305 - Basic Chemistry question banks, model answers, and study materials for First Year First Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/311305-basic-chemistry.html",,"311305 - Basic Chemistry, First Year First Semester, First Year, MSBTE, K-Scheme"
"311302 - Basic Mathematics - First Year First Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 311302 - Basic Mathematics question banks, model answers, and study materials for First Year First Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/311302-basic-mathematics.html",,"311302 - Basic Mathematics, First Year First Semester, First Year, MSBTE, K-Scheme"
"312301 - Applied Mathematics - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312301 - Applied Mathematics question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312301-applied-mathematics.html",,"312301 - Applied Mathematics, First Year Second Semester, First Year, MSBTE, K-Scheme"
"312302 - Basic Electrical and Electronics Engineering - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312302 - Basic Electrical and Electronics Engineering question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312302-basic-electrical-and-electronics-engineering.html",,"312302 - Basic Electrical and Electronics Engineering, First Year Second Semester, First Year, MSBTE, K-Scheme"
"312303 - Programming in C - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312303 - Programming in C question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312303-programming-in-c.html",,"312303 - Programming in C, First Year Second Semester, First Year, MSBTE, K-Scheme"
"313303 - Digital Techniques - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313303 - Digital Techniques question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313303-digital-techniques.html",,"313303 - Digital Techniques, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"313301 - Data Structure Using C - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313301 - Data Structure Using C question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313301-data-structure-using-c.html",,"313301 - Data Structure Using C, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"313302 - Database Management System - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313302 - Database Management System question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313302-database-management-system.html",,"313302 - Database Management System, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"313304 - Object Oriented Programming Using C++ - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313304 - Object Oriented Programming Using C++ question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313304-object-oriented-programming-using-c.html",,"313304 - Object Oriented Programming Using C++, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"314318 - Data Communication and Computer Network - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314318 - Data Communication and Computer Network question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314318-data-communication-and-computer-network.html",,"314318 - Data Communication and Computer Network, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314321 - Microprocessor Programming - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314321 - Microprocessor Programming question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314321-microprocessor-programming.html",,"314321 - Microprocessor Programming, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314317 - Java Programming - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314317 - Java Programming question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314317-java-programming.html",,"314317 - Java Programming, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314301 - Environmental Education and Sustainability - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314301 - Environmental Education and Sustainability question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314301-environmental-education-and-sustainability.html",,"314301 - Environmental Education and Sustainability, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"315319 - Operating System - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315319 - Operating System question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315319-operating-system.html",,"315319 - Operating System, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315323 - Software Engineering - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315323 - Software Engineering question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315323-software-engineering.html",,"315323 - Software Engineering, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315321 - Advance Computer Network - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315321 - Advance Computer Network question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315321-advance-computer-network.html",,"315321 - Advance Computer Network, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315326 - Data Analytics - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315326 - Data Analytics question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315326-data-analytics.html",,"315326 - Data Analytics, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315301 - Management - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315301 - Management question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315301-management.html",,"315301 - Management, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316313 - Emerging Trends in Computer Engineering and IT - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316313 - Emerging Trends in Computer Engineering and IT question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316313-emerging-trends-in-computer-engineering-and-it.html",,"316313 - Emerging Trends in Computer Engineering and IT, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316314 - Software Testing - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316314 - Software Testing question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316314-software-testing.html",,"316314 - Software Testing, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316315 - Digital Forensic and Hacking Techniques - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316315 - Digital Forensic and Hacking Techniques question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316315-digital-forensic-and-hacking-techniques.html",,"316315 - Digital Forensic and Hacking Techniques, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316317 - Network and Information Security - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316317 - Network and Information Security question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316317-network-and-information-security.html",,"316317 - Network and Information Security, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"312316 - Electronic Materials and Components - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312316 - Electronic Materials and Components question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312316-electronic-materials-and-components.html",,"312316 - Electronic Materials and Components, First Year Second Semester, First Year, MSBTE, K-Scheme"
"312314 - Basic Electronics - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312314 - Basic Electronics question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312314-basic-electronics.html",,"312314 - Basic Electronics, First Year Second Semester, First Year, MSBTE, K-Scheme"
"312315 - Elements of Electrical Engineering - First Year Second Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 312315 - Elements of Electrical Engineering question banks, model answers, and study materials for First Year Second Semester, First Year.","https://msbtenotes-info.netlify.app/Notes/312315-elements-of-electrical-engineering.html",,"312315 - Elements of Electrical Engineering, First Year Second Semester, First Year, MSBTE, K-Scheme"
"313324 - Analog Electronics - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313324 - Analog Electronics question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313324-analog-electronics.html",,"313324 - Analog Electronics, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"313325 - Circuits & Networks - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313325 - Circuits & Networks question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313325-circuits-networks.html",,"313325 - Circuits & Networks, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"313326 - Principles of Electronic Communication - Second Year Third Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 313326 - Principles of Electronic Communication question banks, model answers, and study materials for Second Year Third Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/313326-principles-of-electronic-communication.html",,"313326 - Principles of Electronic Communication, Second Year Third Semester, Second Year, MSBTE, K-Scheme"
"314326 - Digital Communication Systems - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314326 - Digital Communication Systems question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314326-digital-communication-systems.html",,"314326 - Digital Communication Systems, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314327 - Consumer Electronic Systems - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314327 - Consumer Electronic Systems question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314327-consumer-electronic-systems.html",,"314327 - Consumer Electronic Systems, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314328 - Microcontroller & Applications - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314328 - Microcontroller & Applications question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314328-microcontroller-applications.html",,"314328 - Microcontroller & Applications, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"314363 - Basic Power Electronics - Second Year Fourth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 314363 - Basic Power Electronics question banks, model answers, and study materials for Second Year Fourth Semester, Second Year.","https://msbtenotes-info.netlify.app/Notes/314363-basic-power-electronics.html",,"314363 - Basic Power Electronics, Second Year Fourth Semester, Second Year, MSBTE, K-Scheme"
"315338 - Embedded System - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315338 - Embedded System question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315338-embedded-system.html",,"315338 - Embedded System, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315339 - Mobile & Wireless Communication - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315339 - Mobile & Wireless Communication question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315339-mobile-wireless-communication.html",,"315339 - Mobile & Wireless Communication, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"315342 - Microwave Engineering & Radar System - Third Year Fifth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 315342 - Microwave Engineering & Radar System question banks, model answers, and study materials for Third Year Fifth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/315342-microwave-engineering-radar-system.html",,"315342 - Microwave Engineering & Radar System, Third Year Fifth Semester, Third Year, MSBTE, K-Scheme"
"316337 - Emerging Trends in Electronics - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316337 - Emerging Trends in Electronics question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316337-emerging-trends-in-electronics.html",,"316337 - Emerging Trends in Electronics, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316332 - Optical Network and Satellite Communication - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316332 - Optical Network and Satellite Communication question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316332-optical-network-and-satellite-communication.html",,"316332 - Optical Network and Satellite Communication, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316338 - Computer Network & Data Communication - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316338 - Computer Network & Data Communication question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316338-computer-network-data-communication.html",,"316338 - Computer Network & Data Communication, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"316340 - VLSI Applications - Third Year Sixth Semester Question Bank","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Question Banks",,"Download 316340 - VLSI Applications question banks, model answers, and study materials for Third Year Sixth Semester, Third Year.","https://msbtenotes-info.netlify.app/Notes/316340-vlsi-applications.html",,"316340 - VLSI Applications, Third Year Sixth Semester, Third Year, MSBTE, K-Scheme"
"312303 PIC Programming in C Manual Answers","https://msbtenotes-info.netlify.app/resourse/branch-resourse/programming-in-c-lab-manual.png","MSBTE Study Notes",,"Complete solved lab manual for PIC Programming in C (312303). Access all 25 practical answers for MSBTE K-Scheme with PDF preview.","https://msbtenotes-info.netlify.app/Notes/Manual/312303-pic-programming-in-c-manual-answers.html",,"PIC, 312303, Lab Manual, Solved, MSBTE"
"DSA Handwritten Notes","https://msbtenotes-info.netlify.app/resourse/course-resourse/DSA-Basic-thumbnail.png","MSBTE Study Notes",,"Comprehensive handwritten notes for Data Structures & Algorithms covering arrays, linked lists, stacks, queues, trees, graphs, sorting, and searching.","https://msbtenotes-info.netlify.app/Notes/dsa-handwritten-notes.html",,"DSA, Data Structures, Algorithms, Handwritten, PDF"
"Digital Techniques (313303) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/dte-lab-manual.png","MSBTE Study Notes",,"Blank and solved lab manual for DTE, covering all practicals.","https://msbtenotes-info.netlify.app/Notes/dte-lab-manual.html",,"DTE, 313303, Lab, Solved"
"Java Programming (314317) Resources","https://msbtenotes-info.netlify.app/resourse/branch-resourse/advanced-java-notes.png","MSBTE Study Notes",,"Interactive flashcards, MCQs, and notes for K-Scheme Java.","https://msbtenotes-info.netlify.app/Branches/314317-java-programming.html",,"Java, 314317, Flashcards, MCQ"
"Advanced Java Handwritten Notes","https://msbtenotes-info.netlify.app/resourse/blog-resourse/advanced-java-notes.png","MSBTE Study Notes",,"Free PDF notes covering Servlets, JSP, and JDBC for J2EE.","https://msbtenotes-info.netlify.app/Notes/advanced-java-notes.html",,"Java, J2EE, Handwritten, PDF"
"K-Scheme Question Bank Hub","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-k-scheme-question-banks.png","MSBTE Question Banks",,"Central hub for all K-Scheme question banks for all branches.","https://msbtenotes-info.netlify.app/Notes/msbte-k-scheme-question-banks.html",,"K-Scheme, All Branches, PDF"
"20 OOP Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-oop.png","MSBTE Microprojects",,"Project ideas for Object-Oriented Programming using C++ and Java.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-oop.html",,"OOP, C++, Java, Ideas"
"20 DBMS Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-dbms.png","MSBTE Microprojects",,"SQL-based project ideas for Database Management Systems.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-dbms.html",,"DBMS, SQL, Database, Ideas"
"20 OS Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-os.png","MSBTE Microprojects",,"Projects on scheduling, deadlock, and memory management using C++/Linux.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-os.html",,"OS, C++, Linux, Ideas"
"20 Software Engineering Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-se.png","MSBTE Microprojects",,"Learn to create SRS, UML diagrams, and test plans with these project ideas.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-se.html",,"SE, UML, SRS, Ideas"
"20 Computer Networks Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-cn.png","MSBTE Microprojects",,"Master networking with Packet Tracer, subnetting, and socket programming.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-cn.html",,"CN, Networking, Packet Tracer, Ideas"
"20 Python & Web Dev Microproject Ideas","https://msbtenotes-info.netlify.app/resourse/blog-resourse/20-microproject-ideas-web.png","MSBTE Microprojects",,"Beginner-friendly projects using HTML, CSS, JavaScript, and Python.","https://msbtenotes-info.netlify.app/Notes/20-microproject-ideas-web.html",,"Web, Python, HTML, CSS, JS"
"Digital Techniques (313303) Subject Guide","https://msbtenotes-info.netlify.app/resourse/branch-resourse/313303-digital-techniques.png","MSBTE Study Notes",,"A complete resource hub for DTE with notes, syllabus, and manuals.","https://msbtenotes-info.netlify.app/Branches/313303-digital-techniques.html",,"DTE, 313303, Electronics"
"Microprocessor (314321) Subject Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Microprocessor Programming.","https://msbtenotes-info.netlify.app/Branches/314321-microprocessor-programming.html",,"MP, 314321, Microprocessor"
"Operating System (315319) Subject Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Operating System.","https://msbtenotes-info.netlify.app/Branches/315319-operating-system.html",,"OSY, 315319, OS"
"Software Engineering (315323) Subject Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Software Engineering.","https://msbtenotes-info.netlify.app/Branches/315323-software-engineering.html",,"SEN, 315323, SE"
"Advanced Computer Network (315321) Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Advanced Computer Network.","https://msbtenotes-info.netlify.app/Branches/315321-advanced-computer-network.html",,"ACN, 315321, Networking"
"Data Analytics (315326) Subject Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Data Analytics.","https://msbtenotes-info.netlify.app/Branches/315326-data-analytics.html",,"DA, 315326, Analytics"
"Entrepreneurship Development (315002) Guide","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus and resources for Entrepreneurship Development.","https://msbtenotes-info.netlify.app/Branches/315002-entrepreneurship-development.html",,"EDE, 315002, Business"
"MSBTE Computer Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-computer-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Computer Engineering (CO) question bank PDFs for all semesters. Get official unit test papers for DSU, DBMS, OSY, ACN, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-computer-engg-question-bank.html",,"Computer, CO, Question Bank, K-Scheme, PDF"
"MSBTE IT Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-it-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Information Technology (IT) question bank PDFs for all semesters. Get official unit test papers for OOP, DCN, Java, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-it-engg-question-bank.html",,"IT, Information Technology, Question Bank, K-Scheme, PDF"
"MSBTE Mechanical Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-mech-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Mechanical Engineering (ME) question bank PDFs for all semesters. Get official unit test papers for SOM, Thermal Engineering, TOM, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-mech-engg-question-bank.html",,"Mechanical, ME, Question Bank, K-Scheme, PDF"
"MSBTE Civil Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-civil-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Civil Engineering (CE) question bank PDFs for all semesters. Get official unit test papers for SOM, Surveying, Concrete Technology, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-civil-engg-question-bank.html",,"Civil, CE, Question Bank, K-Scheme, PDF"
"MSBTE Electrical Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-electrical-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Electrical Engineering (EE) question bank PDFs for all semesters. Get official unit test papers for AC/DC Machines, Switchgear, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-electrical-engg-question-bank.html",,"Electrical, EE, Question Bank, K-Scheme, PDF"
"MSBTE E&TC Engineering Question Bank (K-Scheme)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/msbte-etc-engg-question-bank.png","MSBTE Question Banks",,"Download free MSBTE K-Scheme Electronics & Telecommunication (E&TC) question bank PDFs for all semesters. Get unit test papers for Analog Electronics, Digital Communication, and more.","https://msbtenotes-info.netlify.app/Notes/msbte-etc-engg-question-bank.html",,"E&TC, Electronics, Question Bank, K-Scheme, PDF"
"Cloud Computing (315325) Subject Guide","https://msbtenotes-info.netlify.app/resourse/branch-resourse/cloud-computing-banner.png","MSBTE Study Notes",,"A complete resource hub for Cloud Computing (315325) with syllabus, notes, video lectures, and micro-project ideas.","https://msbtenotes-info.netlify.app/Branches/315325-cloud-computing.html",,"CLC, 315325, Cloud, AWS"
"DBMS Guess Paper (Free Version)","https://msbtenotes-info.netlify.app/resourse/blog-resourse/dbms-guess-paper-free.png","MSBTE Question Banks",,"A free 30-mark guess paper for the MSBTE K-Scheme DBMS (313302) exam, perfect for quick revision.","https://msbtenotes-info.netlify.app/Blog/dbms-guess-paper-free.html",,"DBMS, 313302, Guess Paper, K-Scheme"
"Engineering Mechanics (312312) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/engineering-mechanics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Engineering Mechanics with all practicals.","https://msbtenotes-info.netlify.app/Notes/Manual/engineering-mechanics-lab-manual.html",,"312312, Engineering Mechanics, 2nd Semester, K-Scheme"
"Building Material and Construction (312338) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/building-material-construction-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Building Material and Construction.","https://msbtenotes-info.netlify.app/Notes/Manual/building-material-construction-lab-manual.html",,"312338, Building Material, Civil, K-Scheme"
